name,team,pa,power,eye,barrel,hh,osw,zsw,swstr,zone,heart_rv,shadow_rv,chase_rv,waste_rv
Jazz Chisholm Jr.,,520,21.75,8.77,8.4,42.6,28.9,64.4,14.1,47.1,-7.772693808677057,-17.49718685835969,10.779970502180275,9.984556962378456
Jonah Cox,,136,17.79,4.99,6.4,38.5,31.2,71.8,17.9,50.8,3.474167484537073,-7.130910170403311,3.682749617809421,1.974199573040202
Zach Neto,,666,24.7,12.44,11.4,41.1,37.5,69.2,16.8,42.9,6.536803893636982,-17.45623234005459,8.819977561632612,15.887583000568796
Kyle Manzardo,,356,25.37,6.77,12.0,41.0,30.7,63.8,14.2,47.7,-3.9021379795993134,-15.01315092420054,6.889936796050936,8.348819315250807
Francisco Alvarez,,395,31.33,9.69,15.3,46.3,31.9,62.0,16.1,44.9,-7.327961247693449,-9.562127747012132,3.2962531740456487,8.01016719298021
Christian Yelich,,478,23.24,10.18,9.3,43.7,24.4,67.6,13.2,48.2,-5.474785521302416,-20.600574286497103,12.90317295343151,6.787667582751567
Miguel Amaya,,239,16.58,13.04,7.0,33.6,30.8,66.3,12.8,42.8,-12.005862770602274,1.7852627218374366,7.290715118502689,6.079564144167552
Austin Hedges,,232,12.54,5.79,4.2,31.7,26.4,64.2,10.6,49.2,-6.407340485630479,-1.5757893819800204,6.094237524498895,3.2341706960799317
Leo Jiménez,,194,15.42,10.61,3.9,40.0,26.2,62.2,10.3,45.3,-5.766320474805185,-15.853155618015455,5.4566537976445675,5.697079075032504
Joey Bart,,128,17.8,7.72,7.7,34.6,32.8,65.0,13.9,45.9,-4.689279785021384,0.3484567915982347,2.61185771788156,2.8302942989175195
Nick Gonzales,,584,12.14,8.81,3.0,34.3,31.0,75.9,12.1,48.1,3.7423610941077574,-18.47558947562989,12.825414184932296,10.269751432305457
Ronny Simon,,48,9.29,6.63,2.6,28.2,36.7,76.8,7.8,45.6,-1.9129097560698014,-1.5931300399966342,2.048462288097799,0.97378157378706
Andrew Pinckney,,29,32.08,8.84,11.8,58.8,18.5,63.6,12.8,50.5,2.114929677150184,-2.099433924799166,0.32662941675685164,0.9504702456258456
Bryce Harper,,657,25.05,17.0,10.8,43.8,32.6,72.6,15.2,42.3,9.845357095004722,-8.768454077079031,20.020235367834363,14.248732009657497
Blake Dunn,,155,10.46,2.2,2.9,30.3,28.7,64.2,10.9,51.0,-0.6979736067666129,-3.1898396766116157,3.181425077717506,1.522363736730635
Tyler O'Neill,,260,22.3,11.36,8.8,42.8,27.9,69.6,15.0,46.3,-7.457882039557161,-11.197148753591568,8.908626402074232,4.16446836660296
Gleyber Torres,,406,15.56,11.11,6.3,33.1,19.0,66.6,9.4,49.0,-10.254669831877315,-15.67661352930601,19.075093763842926,9.966586445945078
Vidal Bruján,,13,-1.23,17.98,0.0,9.1,23.8,94.4,12.8,46.2,-0.665962608779012,-1.843404657524757,0.3000642081179577,0.14527427710503144
Bryce Eldridge,,448,29.15,12.21,11.5,52.2,24.6,64.6,11.7,46.3,-1.6879120681293058,-3.0496680876229765,14.575624904821451,10.097994423757374
Tyler Callihan,,107,13.81,6.82,6.8,27.1,33.5,77.1,18.9,49.3,-1.878821345379149,-5.872428603304705,2.467321625302713,1.9913321771298316
Andy Ibáñez,,26,2.32,-13.63,0.0,18.2,51.4,77.3,12.6,55.7,-1.5428865872687818,-1.9179946902301255,-0.67615942358719,0.16302742435931575
Taylor Ward,,604,16.18,9.45,5.2,38.0,14.9,54.1,6.7,49.7,-19.096139068067775,-30.338567016245324,32.28204489902024,14.132144349485678
Justin Crawford,,440,11.31,-0.66,1.8,35.8,37.8,69.3,9.6,49.9,-8.16846138029246,-12.213108452575714,5.173596186510503,6.800809987489548
Elly De La Cruz,,601,35.44,10.42,16.3,53.8,25.7,57.8,11.4,46.8,7.051868306332244,-8.290108942647622,23.95077353240263,10.962912808591389
Vladimir Guerrero Jr.,,590,21.03,10.14,7.1,44.7,30.3,67.7,9.5,45.2,-13.85970503354843,-21.775102482827318,19.29096499784033,11.548202617794923
Eric Wagaman,,52,13.1,4.6,5.7,28.6,28.3,59.2,13.1,48.9,-3.000082111844837,-0.8524515643572568,0.8504455470400063,1.6376830399440025
Bo Bichette,,658,19.0,2.93,6.3,41.9,41.0,67.4,10.2,45.9,-14.55488582933897,-15.197801996880337,9.604417706557358,11.624397029504056
George Springer,,497,17.83,10.9,6.5,38.3,25.1,73.0,11.1,48.2,-2.7027751248430096,-11.03917920217044,17.34510194902304,8.1900316672011
Tommy White,,178,15.8,2.31,6.9,31.9,41.6,69.8,11.9,46.4,-5.408095044104258,-6.968330693920063,0.04882651611681048,1.7075581109728077
Will Brennan,,23,4.97,-10.88,0.0,25.0,56.4,73.6,5.2,49.4,-1.9753808864876985,-2.913796160692541,0.09122240343254368,0.09687010243906444
Pete Crow-Armstrong,,692,30.42,9.73,13.5,49.4,34.3,68.4,13.3,45.8,10.234354412392312,12.14456686286595,11.579299197594947,15.554830231000672
J.C. Escarra,,92,13.71,8.86,4.5,33.8,24.7,67.8,12.8,48.3,-8.027513740186953,-0.9741442206588449,1.294002818482907,1.4070244244221377
Jeimer Candelario,,20,10.82,-0.86,0.0,40.0,35.1,71.7,27.7,55.4,-1.141043942708325,-2.9066516537708407,1.0004131111846868,0.8856846927875133
Alex Bregman,,686,17.16,6.3,6.2,37.5,23.3,60.2,6.5,49.6,-13.66405977903645,-2.7822422052913005,23.362728386097388,15.562969412074398
Chase DeLauter,,526,20.4,10.66,6.1,46.1,21.2,65.6,6.3,47.7,-8.35309645031735,-7.334772221681654,17.05510442985766,11.390534779375015
Leody Taveras,,467,12.62,7.38,4.0,32.5,32.2,67.0,12.0,46.2,-17.398513700643804,-11.268632274173342,8.181990802950589,7.709416230864746
Evan Carter,,434,14.97,7.08,5.1,35.2,20.9,61.5,12.2,50.7,-11.485993830974081,-27.29163983465645,15.602047895061606,8.672991584313468
José Caballero,,435,10.4,5.65,4.4,25.6,36.8,66.5,14.0,46.4,-1.3556381087070737,-15.09113097100115,5.8101394496133585,6.944440969768325
Austin Riley,,602,26.54,10.9,11.9,44.3,32.4,68.7,15.6,45.2,-3.0996199707459944,-37.67453206567585,9.17739442650527,13.752082170115592
Brandon Lowe,,625,26.81,12.25,11.8,45.3,33.7,70.8,17.9,45.3,10.305999000086771,-14.068064408301458,15.690348743452342,9.963635913938006
Jonny DeLuca,,336,10.23,4.35,3.1,29.1,36.3,70.7,13.2,47.9,-0.5297051493590339,-7.626278732462055,5.185753653943396,2.0995768801032755
Xavier Edwards,,591,10.07,9.57,3.2,28.4,24.2,65.5,7.7,47.2,-20.36856652710963,-7.605396903164749,20.837324156999777,9.08499000539581
José Tena,,285,22.99,9.24,8.4,45.8,29.7,67.6,16.5,47.2,-8.207478400973834,-6.557434933182625,8.056916517056575,5.60151465581868
Max Muncy,,534,28.81,11.24,13.1,46.5,25.7,65.7,13.1,47.7,13.965225060329056,-20.79337431605297,16.8838285640164,12.007799825098951
Michael Harris II,,592,25.7,4.09,10.2,47.3,45.0,69.9,13.9,44.9,7.625062054479887,-5.095979401313317,1.3691502856199136,6.191306555862277
Brewer Hicklen,,34,31.7,16.56,13.3,53.3,27.0,72.9,20.3,44.4,1.1416274983132173,-0.2897433455627594,1.2942506593483905,1.0731364531245549
TJ Friedl,,272,9.56,6.78,2.9,28.0,24.1,63.1,10.8,49.0,-15.953129375401415,-13.72114277298924,7.828839166167065,5.37828510438707
Hunter Goodman,,540,30.08,12.48,14.7,44.9,40.1,73.3,18.8,42.5,9.340157262653587,-2.9698364637340324,1.0231113033849417,10.284740850077174
Scott Bandura,,13,1.73,1.74,0.0,16.7,38.5,54.1,22.0,48.0,-1.3939123984147106,0.8780735920692928,0.14728676708367208,0.06276149329689726
Max Muncy,,284,24.81,7.63,10.7,43.5,33.2,68.9,16.2,47.1,-0.8254700223495215,-8.577155698003223,3.036055063922285,4.658160249781808
Noelvi Marte,,201,13.02,4.94,5.1,30.2,41.2,65.5,14.3,44.5,-5.9392620772950915,-12.13649107609339,1.8518463808964511,2.0817745662959726
Rikuu Nishida,,30,-0.1,-8.93,0.0,12.0,31.0,59.9,7.2,56.7,-1.1236990388353287,-0.7506103839428743,0.5852819506240675,0.160754005799771
Brendan Donovan,,159,9.25,8.64,2.7,27.8,25.3,66.2,7.8,47.4,-2.0947506632380875,-4.871173484918908,4.86211517736699,5.463160692371778
Gabriel Rincones Jr.,,89,20.24,-1.26,9.4,35.7,46.6,69.4,17.5,48.3,-0.8222242480699871,-6.499130696324188,-1.3654118410139724,1.5317617833080779
Brenton Doyle,,203,15.36,4.89,5.8,34.1,34.5,73.6,17.5,49.4,-0.48216944370723347,-11.559286131284505,0.20167587988692723,2.4034744982084946
Jase Bowen,,97,19.65,1.58,9.3,34.5,43.5,62.3,18.9,46.4,-6.555418866997824,-1.566459670048195,-1.9098344145362027,0.6019868634126195
Nate Eaton,,52,15.45,10.69,6.9,31.0,29.1,71.6,16.0,46.6,-3.973318677030768,-0.5913985023901679,1.7747096019169912,1.1705826826226362
Nick Castellanos,,122,19.68,9.53,8.4,37.3,40.2,77.8,19.1,44.7,0.48419649442738755,-8.905611137550974,1.0220392770390583,2.1673066244121464
Ernie Clement,,594,5.26,0.01,1.9,20.0,44.6,72.0,8.8,46.7,-16.057313976727215,-13.8099934359811,9.651200672887132,5.399348104283134
Jacob Gonzalez,,219,15.07,0.85,4.3,37.9,37.9,74.2,11.6,49.8,-7.323827837738443,-9.138098348092447,3.879198194233591,3.6931704258795657
Alejandro Kirk,,291,15.7,1.89,4.0,40.4,29.0,58.0,7.0,49.3,-10.25352713681424,1.5584895541970258,7.763174141616163,4.650314317411719
Hunter Feduccia,,239,19.56,9.57,7.8,38.8,24.8,62.6,9.5,46.5,-11.337291272878367,-3.502346110232578,9.07643199235842,3.8686438378004633
Xander Bogaerts,,585,18.29,6.96,5.7,41.9,23.0,61.0,9.7,49.2,-25.836448259111744,-12.496554623208374,20.13347887963856,11.380682011541088
Jarred Kelenic,,83,37.14,10.92,19.0,50.0,29.4,64.4,18.4,45.7,-4.515671155455712,-2.7605844486690496,1.837134923109002,1.7977305768892544
Alec Bohm,,596,19.34,6.18,6.1,43.4,26.3,66.5,7.6,49.2,-7.960900184818815,-19.367142896455363,13.744449000440845,12.1732049302348
Grant McCray,,85,22.37,12.89,12.2,32.7,27.2,63.2,14.7,44.2,-2.5150688144153777,-4.334845242344042,1.5902529310243232,2.325543663417577
Taylor Walls,,416,6.04,7.58,1.9,22.0,25.5,62.2,9.6,48.0,-10.827318866406188,-27.979101059128237,15.093613430482863,9.125637174794058
Freddy Fermin,,256,11.45,7.1,4.0,29.5,34.0,71.5,14.0,46.9,-9.075538600591836,-10.105943138005573,5.368167390358112,5.210122618848727
Ivan Johnson,,19,3.88,10.96,0.0,22.2,32.5,59.3,22.2,44.4,-2.611125450418639,-0.18173963611123212,0.32131859630877097,0.4111555210712215
Brooks Lee,,596,13.32,5.62,4.1,34.0,35.1,73.3,11.1,47.6,-6.687885937299899,-8.424192560013967,7.711612381968565,9.644760682322852
Jeremiah Jackson,,268,20.22,2.12,8.2,39.3,37.1,77.9,16.2,50.7,-5.1468695108607365,-10.798701855458617,0.6236789931083649,3.7155006775182695
Kyle Isbel,,304,11.39,0.01,2.8,33.0,35.4,62.0,8.9,48.8,-6.537092018918258,-13.378199066663994,1.8924679669321478,2.582525737957287
Adael Amador,,72,13.35,4.05,7.4,24.1,24.6,74.1,7.5,52.1,1.5824514592230443,0.2916526281502071,1.384802160933534,0.8669307134273754
Esmerlyn Valdez,,287,37.93,15.24,19.9,49.3,21.0,64.8,16.6,46.3,-1.8674034428788215,-5.974771305391722,11.636348486081049,6.372182939966319
Austin Wells,,370,19.94,7.85,6.7,43.1,28.9,66.8,13.0,47.5,-17.7646002629548,-14.644254417794635,10.848074865984326,8.383169086757931
Jhonny Pereda,,93,17.4,6.28,3.0,47.8,25.4,71.5,9.8,50.1,-3.7992013437273524,-1.9481691778807406,2.847346671089728,1.8982729776071787
Tyler Black,,28,1.07,6.65,0.0,15.0,32.0,76.5,12.4,48.5,1.8241313379524091,-1.2990667764629622,-0.13927660966460323,0.5173991484570593
Brandon Nimmo,,627,25.97,4.75,9.3,50.7,29.0,72.2,12.1,51.2,-4.010010703302972,-24.4131985299105,15.760573822726458,11.146039891805122
Sal Stewart,,665,25.84,9.02,12.6,40.4,31.2,68.7,13.3,47.5,7.925758936470323,-21.604678889768973,15.203499767209918,16.16697447980835
Cam Smith,,534,25.52,8.24,11.2,43.8,29.4,69.9,14.0,47.9,-13.797745507825322,-18.398709735004925,9.668174617865017,11.172197034254582
Ryan McMahon,,348,23.11,4.29,8.8,44.9,28.7,63.0,14.0,49.8,-11.266182024554059,-13.317973097380394,6.672392319740586,5.640342650995638
Willy Adames,,505,20.85,6.5,8.9,38.8,31.6,65.9,13.9,48.1,5.171294876847119,-17.099067037936514,7.740428122985561,7.07808036337264
Adrian Del Castillo,,195,16.77,7.9,6.3,36.2,29.8,68.5,13.8,47.6,-0.18145545398452897,-14.063865652642276,2.8240022871205115,3.108924916235946
Rob Refsnyder,,129,18.86,8.03,8.6,34.6,25.7,64.7,12.9,48.2,-7.514476682502713,-11.931722221616658,3.94712606740921,3.6324761102690695
Wade Meckler,,302,11.47,8.11,2.8,33.2,23.6,66.3,9.8,48.9,-7.186499591138184,-4.9348765590789645,8.251480525391123,5.215560607879778
Ronny Mauricio,,50,19.73,-2.17,9.4,34.4,57.4,70.6,20.4,45.3,-0.7895374108591675,-2.4576603652465305,-1.9625738937137178,-0.5141128914080891
Denzer Guzman,,273,14.81,3.68,5.3,34.2,33.5,72.7,13.8,49.8,-8.745415847486731,-11.62780156124901,5.76162372872361,4.721799051482758
Drew Millas,,152,7.54,4.84,3.2,21.9,28.8,61.9,10.4,48.4,-6.288688838452919,-7.943411989822603,3.9218092549903654,3.6890171916111254
Christian Franklin,,42,29.01,17.48,13.6,45.5,18.9,59.4,10.8,42.7,-2.6146399576470043,-2.30953584419107,1.2809629018548536,2.057245499745737
Masataka Yoshida,,297,14.79,4.13,3.4,39.9,28.1,58.2,6.6,48.1,-6.6404761960108285,-5.694401581534734,8.002491933435808,6.281005351235751
Jonah Heim,,370,14.78,2.48,6.2,31.4,34.1,66.7,10.9,48.8,-10.251507996924838,-11.529293039066651,4.485855796277222,5.772654545602176
Yandy Díaz,,660,22.51,6.0,7.2,48.2,29.4,67.2,7.1,48.7,-1.1161641571449352,-8.16290466855978,17.658905016119142,14.84268981636996
Ezequiel Duran,,566,17.12,6.66,6.0,38.0,36.2,70.2,13.7,46.7,-5.592536517374405,-0.9001776489045968,9.99254010568422,10.540398160903832
BJ Murray Jr.,,11,11.95,-5.74,0.0,42.9,30.0,69.3,8.7,56.5,-1.5637638422427138,-1.158673807207465,0.32944792905034265,0.0886769979571863
Zac Veen,,65,22.15,17.68,9.4,40.6,41.4,78.6,23.6,39.2,-0.8759994575396819,-1.2288172419106156,0.9049433710924162,1.1186828895957424
Leo Bernal,,69,32.05,7.85,9.6,65.4,25.8,66.8,9.3,48.0,-1.7431240070627165,0.4483970918212279,3.533864563336165,0.9209941513431997
Gunnar Henderson,,678,20.72,7.09,7.3,43.3,30.2,66.3,11.0,47.9,-7.283579868208853,-18.23246751699597,13.595347562494634,17.248783570287035
Alejandro Osuna,,221,7.32,1.17,0.6,29.2,30.9,64.4,8.2,50.2,-11.501619640126066,-3.215966645035084,8.341898839547369,3.087088511671384
Sandy León,,44,2.71,-6.91,0.0,19.2,40.0,70.3,16.8,55.1,-3.052706609536457,-5.935147655134526,-0.6934961561437337,0.4359538748166908
Vinnie Pasquantino,,450,21.99,9.56,8.9,41.7,30.3,66.0,7.1,44.6,-10.623366399977458,-7.910197312545388,10.713718487358541,9.8260038686238
Elias Díaz,,230,21.12,3.4,8.7,40.1,37.7,72.5,15.9,48.6,-5.186668631940551,-6.854970378944629,2.0317346098175175,2.0042048703169435
Oliver Dunn,,12,4.97,4.83,0.0,25.0,28.6,66.6,14.3,50.0,-1.4334872253301412,-1.3663910049368773,0.39510451734801394,0.16606357235553781
Donovan Walton,,244,13.48,8.2,4.7,32.6,28.3,73.6,13.1,49.0,-0.5973665550651612,-7.831251679356942,7.144974464849634,6.239316517737378
Mike Trout,,601,31.88,13.26,16.0,45.6,20.6,61.9,10.1,46.7,-11.121458363266362,-11.374940502610182,27.86825303426285,13.254714444073985
Charles McAdoo,,92,11.41,1.19,4.8,27.0,34.5,66.0,11.6,49.6,-5.382636146026512,-1.224639552901122,1.381208651433057,2.0388191008874794
Luke Raley,,287,32.11,11.17,15.7,47.1,34.6,76.7,22.1,46.3,-1.2560668047031214,-8.459384150452225,2.6602527177265824,3.029144024341623
Colson Montgomery,,608,26.27,11.57,12.5,41.8,32.4,73.2,19.3,46.6,9.682510490976528,-27.65614379299093,6.431901202436193,12.634193073834929
Will Benson,,114,24.99,12.74,12.7,37.9,22.1,67.2,15.7,47.2,-5.360776220355679,-5.015555615124001,2.7639173666248382,2.5645243104673754
Garrett Stubbs,,63,4.74,3.92,0.0,24.4,38.5,70.8,11.0,46.5,-5.3297984772199465,-4.141625986268811,1.7903400189888803,1.024729917716505
José Fermín,,349,10.26,2.88,2.2,31.9,21.9,57.1,5.4,51.2,-10.670489084247617,-16.025670469627585,12.015602334813742,8.912279464849698
Matt Olson,,667,32.73,8.17,14.8,51.4,27.7,66.4,11.9,48.8,5.648283157512165,-8.0639198710439,15.532226581316937,13.284691785268567
Kyle Stowers,,492,32.05,13.11,12.6,56.3,33.8,76.5,19.1,45.2,6.007354453668241,-14.995907037077428,6.6529737725860905,9.904688302280675
Royce Lewis,,480,23.92,9.17,11.0,40.3,32.9,70.4,16.3,46.4,-7.840286829072366,-20.72863155007207,9.976830823900457,7.091972350141036
Brice Turang,,650,20.41,8.39,7.6,41.6,24.7,62.2,9.8,48.8,2.0259495155474507,-16.733548949041943,22.142683062587427,12.495098599060757
Max Schuemann,,87,22.85,12.62,9.8,41.2,21.9,66.3,11.7,46.4,-4.34830966828564,-1.152581047516103,3.5080794072416555,1.4779533569495622
Hyeseong Kim,,131,9.1,1.75,3.4,25.3,29.2,64.5,12.8,51.5,-1.9536555787234975,-4.970878881524021,2.6516536206456514,1.219433788755582
Colt Keith,,420,20.8,5.1,7.7,42.3,24.7,62.8,9.7,50.1,-12.5639962353599,-7.516786483093839,10.291513676862891,7.623788225999465
Jose Fernandez,,213,15.11,1.53,3.9,39.2,36.2,56.5,11.3,47.4,-0.8643977928607625,-9.265271272893045,5.795640065806767,2.0082842834322143
Carlos Jorge,,25,9.99,-0.92,6.3,18.8,41.9,78.3,19.1,51.7,-2.3571049046446557,-0.16829481397477275,-0.18973191181155213,0.33336560151931655
Felix Reyes,,38,14.13,4.41,6.9,27.6,52.9,66.7,16.1,40.7,-0.008017519515979302,-2.473744912485705,-2.463561655005056,0.00045470858141464024
David Hamilton,,367,9.84,2.6,3.2,27.8,29.6,61.2,10.0,49.4,-14.41696162450814,-9.64832680222346,5.590202677091672,5.8476443919515395
CJ Abrams,,621,22.97,8.54,9.9,41.2,37.0,68.1,15.0,45.3,2.438690486895636,-0.37025195168725467,10.978461746639418,11.107163595521923
Jo Adell,,624,23.0,8.24,9.0,44.0,35.5,73.9,15.1,46.3,-13.66267012039546,-16.289711707942175,8.703313873714254,12.263777524584299
Cooper Ingle,,24,12.54,2.37,0.0,44.4,26.9,60.4,9.5,50.5,-2.2219879340280384,-2.2903458755251895,0.8930232759985562,0.35765526954564253
Kenny Piper,,11,27.91,6.36,16.7,33.3,14.3,78.6,16.3,57.1,-0.09646610322288307,-0.24196307084610602,0.7715907245420159,0.11975574109507894
Kevin McGonigle,,674,18.3,11.35,7.2,37.4,19.2,67.2,6.9,49.0,-10.952722415033,-9.841918786134494,26.40139869317597,18.208712131864775
Ryan Waldschmidt,,282,14.36,6.36,6.5,29.4,24.8,62.2,13.7,50.0,-2.9946148922949596,-11.810688194123395,6.023078610332351,6.624544336701602
Josh Bell,,601,23.28,10.66,9.8,42.3,30.2,71.6,11.4,45.9,-8.887775839680462,-15.696821803498558,16.209046834208102,9.970437257122533
Ben Rice,,633,30.93,10.69,14.2,48.6,24.6,64.2,10.8,47.7,3.8783736426527144,-0.1497875185425202,19.11138629564111,12.107279695864687
Brady House,,332,25.94,8.72,10.1,48.2,34.0,71.4,15.3,46.2,-1.853706080078082,-12.043365444313565,3.380689459782867,6.831684762721478
Buddy Kennedy,,49,20.36,7.35,10.7,32.1,26.1,67.1,12.4,48.8,-3.9747865419599853,-4.419624917123251,2.2981988860813285,0.8215483777014068
Connor Joe,,45,22.88,5.31,8.3,45.8,24.3,57.4,10.0,49.0,-4.041304149359577,0.15591724224488152,0.901447010406932,1.2879900024894124
Michael Arroyo,,20,23.7,21.13,9.1,45.5,23.7,89.3,9.1,42.4,1.2568009527812267,0.903479092074872,0.9123619812393124,0.20820203612767124
Cam Cauley,,65,3.21,2.04,0.0,20.5,28.3,65.4,15.2,52.3,-1.9143310924128734,-2.199127738560416,1.5331654738545792,1.3848874478181579
P.J. Higgins,,32,0.52,4.88,0.0,13.6,18.0,59.7,10.1,52.3,-3.2074490231983344,-0.46741708892727685,1.4965771458825325,0.497195593922595
Brandon Valenzuela,,260,17.63,7.06,6.7,37.2,29.1,71.3,12.9,48.6,-9.166239345404668,-5.154023686379759,2.9205617250473104,5.537470098141469
Jackson Chourio,,545,28.18,6.12,12.4,47.0,34.0,63.1,12.0,47.1,14.70625681082223,-15.443400488829838,9.61967637592776,9.426843955998798
Nick Madrigal,,63,5.71,-1.19,0.0,26.9,30.4,68.6,3.8,51.9,-0.2393307244137729,-2.6420824965187966,2.357695866671986,0.6776731445768748
Richie Palacios,,377,11.64,9.64,4.2,29.4,31.9,64.7,9.7,44.2,-6.912677069457952,-7.487601017003757,9.013083533756518,7.192891867786345
Colton Cowser,,374,22.66,6.15,9.8,40.7,30.0,60.5,14.6,47.9,-5.058290573119802,-14.667775006476884,5.770872885289126,7.766221311591402
Nolan Schanuel,,446,10.88,4.74,2.4,32.9,27.2,62.5,7.3,49.0,-12.20858961084389,-8.457497914110213,15.871926223637523,6.999933868134552
Vaughn Grissom,,436,17.28,2.8,6.7,36.3,31.3,65.9,11.0,50.3,-2.296955878290124,-16.215225231569924,13.519070941145683,6.4801796226123125
Tyrone Taylor,,231,19.1,2.99,9.1,33.7,34.4,64.1,10.1,48.2,5.142832873886759,-5.344659615038636,4.210142718758872,2.953911191710385
Eric Haase,,84,25.61,6.37,16.3,28.6,36.3,63.1,18.6,46.2,1.133010297877483,-5.851090358453318,0.47985754028511407,0.8735130121823622
Brett Bateman,,161,5.34,-0.45,1.8,20.5,28.4,56.2,6.4,51.0,2.094676649994534,-5.058094328921339,2.914150628357559,3.1534780533338256
Yohel Pozo,,55,8.27,-2.2,2.1,27.1,51.0,75.2,10.0,46.6,0.9932727540489269,-3.053700146639097,0.14939771157228582,1.2473753556884106
Pavin Smith,,103,13.71,1.03,4.2,34.7,25.3,62.3,8.5,52.1,-8.199402344328098,-2.5681585849758313,1.8459575425319867,1.5643683342633097
Alex Call,,191,3.31,5.09,1.6,15.9,24.5,60.9,7.4,49.4,-9.754890027661526,-6.702605930500691,10.384715158870046,5.4037007097321
Sung-Mun Song,,145,10.98,6.01,4.0,28.3,23.3,63.3,9.4,49.7,-10.4608221514589,-6.367083186524062,5.36403683754793,3.682087710226364
Henry Davis,,291,21.48,7.49,8.8,40.7,32.0,75.8,13.4,48.0,-13.61112625216327,-8.887739288695336,8.421373022962836,6.361053782135757
Mitch Garver,,149,24.72,13.11,9.1,48.1,24.9,61.7,13.9,44.6,-8.014393362056618,-1.3552607103764476,6.633163694186001,2.1632260105417442
Alex Freeland,,267,17.79,8.16,6.2,39.1,21.8,59.5,11.0,48.5,-13.807918406343557,-5.299268447284018,6.076614267533093,6.439121425521853
Kyle Farmer,,17,4.23,-12.79,0.0,23.1,59.3,59.3,16.7,50.0,0.506667815425559,-1.400472896009308,-0.7407862586346322,0.1302453890202887
Ke'Bryan Hayes,,230,19.59,3.51,7.4,40.1,30.7,61.6,11.3,48.5,-6.681283351594333,-16.421021398124967,-0.4788058357089038,3.880762167832904
Lourdes Gurriel Jr.,,201,13.83,5.16,4.6,33.8,40.5,68.0,12.8,44.7,-5.085657531520738,-11.867079942082153,1.189473717088318,2.5014561514190716
Byron Buxton,,408,32.2,10.08,15.9,46.7,34.4,74.3,16.5,45.9,-3.7601198724164426,-2.8972793160426984,5.772394697585983,8.02109263209341
Kyler Fedko,,19,12.54,6.71,0.0,44.4,40.5,72.1,21.8,46.2,-1.5665596397589496,-1.8272795517591764,-0.33674438888557695,0.001015491548062658
Rafael Devers,,633,30.09,8.85,12.5,51.6,30.0,66.4,13.7,47.5,-3.9578876863028163,-3.0124006849511478,19.398236816483827,11.108211526988411
Ty France,,465,25.66,10.15,9.8,48.4,33.6,76.8,14.8,47.0,9.994104497052556,-3.2957335854247067,8.963563919602333,11.49572085983916
Gabriel Moreno,,518,21.08,5.76,8.0,42.1,29.0,55.3,6.4,46.7,-8.188279674028529,-0.46600402697015464,17.567650341542954,12.34526710879411
Tanner Murray,,33,22.45,9.58,8.7,43.5,32.1,68.1,15.5,45.6,-0.24610127103239254,-1.2582857569856682,0.4259510423111026,0.8065207453676666
Jac Caglianone,,522,32.44,9.44,13.6,54.3,39.5,73.1,16.1,44.7,10.54359377874903,-8.163092313018913,6.956603969966218,11.099455483167239
Samuel Basallo,,390,26.74,9.52,12.4,43.3,40.4,69.9,16.8,43.1,3.383816033698895,-10.873249183833938,1.2491333338223958,4.753025616316519
Drake Baldwin,,582,29.86,8.6,12.7,50.4,34.0,70.2,12.5,46.4,-2.4025187898852614,-12.327926982824174,20.51486780450113,10.600569087383196
Tyler Locklear,,42,24.61,5.68,14.3,32.1,27.1,72.0,11.7,50.3,-2.672006188538545,0.3674666239500343,1.464041170455276,0.917617357523249
Julio Rodríguez,,623,22.96,8.02,8.8,44.5,38.3,69.0,14.0,44.0,-16.10288747786079,-5.364648353469321,3.9950952763325684,10.247601175592226
Ronald Acuña Jr.,,445,27.68,16.11,12.8,44.5,28.6,75.9,14.6,44.2,-1.3232238704419945,-12.595633196575264,16.38566616066973,10.380062597110078
Nick Fortes,,306,11.31,3.12,2.0,35.2,36.8,67.8,8.8,47.1,-7.774505266508726,-7.959859168691081,3.9229383261081088,7.432185334056947
Jahmai Jones,,167,25.28,11.72,10.5,45.3,30.0,71.2,16.9,45.9,-0.01566997206811388,-7.47760228346969,5.442271344494296,2.032628359958067
Isaac Collins,,499,16.49,6.51,5.0,39.4,21.8,58.9,8.6,49.6,-16.024499245617292,-16.68378565675434,15.918703488644697,11.2421719194367
Aramis Garcia,,19,16.32,2.63,7.7,30.8,39.4,67.7,18.7,48.4,0.001524012809742549,-2.0638394693264424,0.08790547411716353,0.11545401979057646
Josue De Paula,,29,36.44,23.15,15.8,57.9,18.7,67.3,8.9,39.5,0.7633392475024053,-2.9380412533283735,2.388874051076609,1.151618767808972
John Peck,,54,24.74,9.11,11.8,40.0,33.6,76.2,13.6,46.2,-1.156214766940744,-3.1685055943325087,1.411652231150131,1.1715254845667644
Steven Kwan,,604,-0.29,2.9,0.4,10.3,20.3,51.5,3.1,50.9,-16.349886459305555,-10.974852275473712,24.50857440347178,10.153978712244323
Roman Anthony,,215,28.46,5.63,12.4,47.7,22.4,55.7,10.9,49.8,-3.644680400678811,-5.955424139229872,5.175842402587443,5.081590892267688
Logan O'Hoppe,,275,19.92,8.75,9.1,35.8,34.8,71.1,14.7,45.2,-11.099599760419732,-8.57248644934445,3.2431895295679163,3.6090740037255946
